Gender,Percentile,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79
Men,22.5,17735,17630,17738,17732.05,17820,18216,18697,19454.475,20360.7,21674.3,23711.2,25598.45
Men,22.6,17726,17617,17728.912,17716.708,17805,18200.444,18675.948,19435.526,20348.988,21661.924,23704.976,25571.012
Men,22.7,17716,17603.485,17714,17703,17789.618,18188.238,18669,19420.154,20326.142,21652.094,23681.208,25545.464
Men,22.8,17702,17592,17699.336,17690,17776,18166.344,18650.744,19399.628,20313.288,21638.248,23671,25526.096
Men,22.9,17688.955,17580,17687.548,17675.682,17765,18149.884,18636.321,19386.679,20298.302,21628.23,23661.384,25512.99
Men,23,17672.85,17564,17677.76,17664,17750.82,18134.08,18618.54,19370.73,20289.58,21625.02,23647.72,25510.3
Men,23.1,17662.745,17552,17662.972,17654,17736,18121,18609,19351.562,20274,21602.588,23622.92,25484.814
Men,23.2,17649,17540,17650,17635,17723,18102,18591.168,19334.496,20260.616,21591,23615.744,25438.008
Men,23.3,17636.07,17528.815,17638,17616,17710,18089.334,18575,19316,20244.09,21582,23541.936,25413.504
Men,23.4,17625.43,17520,17625,17597.916,17696,18075,18556.132,19296.934,20230.328,21577.116,23495.208,25400.592
Men,23.5,17611.325,17509,17611.82,17581,17686.49,18064,18541.015,19278,20218,21552.78,23482.28,25390.69
Men,23.6,17600,17491,17597.064,17567,17674,18050,18524.964,19259.144,20201.912,21533.992,23461.344,25381.544
Men,23.7,17589,17480,17585,17556,17665,18037,18509,19238.174,20184.602,21527.876,23431.248,25370.374
Men,23.8,17574.01,17468,17572,17537.604,17652,18024.324,18493.862,19216.69,20164.748,21506.272,23419.664,25358.724
Men,23.9,17560,17453.145,17554,17520.524,17635.426,18010,18475.622,19204,20146.788,21495.93,23412.576,25343.122
Men,24,17550.8,17441.2,17547,17506,17621.16,17996,18461.04,19196,20123.08,21472.8,23392.72,25329.32
Men,24.1,17537,17429,17532,17494,17608.894,17980,18448,19182,20106.186,21464.068,23384.24,25321.788
Men,24.2,17522.59,17418,17517,17481.236,17596,17960,18432,19161.342,20080.332,21431.156,23361.328,25308.18
Men,24.3,17508.485,17407,17502,17470,17584,17950.314,18414.607,19143.393,20063.478,21413.082,23332.256,25283.97
Men,24.4,17497.38,17395,17490,17454.552,17568.096,17940,18391.556,19118,20051,21397.856,23318.328,25251.6
Men,24.5,17488,17382,17478,17447,17557.66,17927,18374.505,19104.495,20032.31,21350.26,23308.52,25211.25
Men,24.6,17471,17368,17461.152,17434,17538.564,17914,18349,19084.546,20009.748,21332.616,23287.832,25179.948
Men,24.7,17461,17357.585,17447.364,17420,17525.298,17900.706,18333.403,19063.597,19990.062,21316.068,23276.288,25153.586
Men,24.8,17449,17345,17438,17405,17511,17889.304,18317.704,19045.536,19972.872,21288.952,23247.776,25114.08
Men,24.9,17435.855,17332,17425,17390,17496,17873.902,18303.301,19014,19956.354,21264.356,23228.416,25071.04
Men,25,17420,17318,17414,17378.5,17482.5,17866.5,18286.25,19000.75,19938.5,21253.5,23222,25062
Men,25.1,17406,17306.805,17403,17367.158,17470,17856.098,18270,18978.204,19923.292,21226.822,23199.392,25054.822
Men,25.2,17397,17298,17392,17353,17454.968,17844.696,18261,18960.852,19901.584,21210.048,23185.584,25038.144
Men,25.3,17386.435,17287,17380,17338,17439,17829.294,18248.291,18941,19891.876,21198.822,23175.304,25019.186
Men,25.4,17370.66,17273,17367,17327,17426.436,17812.892,18232.046,18927,19883.168,21190.384,23139.392,24991.748
Men,25.5,17358,17261.025,17357,17312,17412,17801,18215,18914.005,19859.69,21169.74,23120.96,24973.05
Men,25.6,17346,17250,17341,17299,17397.904,17790,18198,18899.224,19843.256,21156.008,23116.088,24970.36
Men,25.7,17331,17241,17328,17287,17386.638,17780,18175,18888,19824,21131,23099.44,24964.478
Men,25.8,17322,17231,17313.696,17273.764,17372.372,17767,18152,18875,19807,21111.076,23070.448,24955.332
Men,25.9,17311,17216,17299,17258.422,17361,17756.882,18140,18864.209,19796.256,21096.466,23048,24947.554
Men,26,17298.7,17203,17288,17243.08,17349,17743,18128.74,18853,19780,21078.96,23031.96,24940.56
Men,26.1,17288,17188.355,17280,17231,17336,17729.078,18115,18841,19772.212,21055.14,23010.64,24929.804
Men,26.2,17274,17175,17265.544,17215.396,17322.308,17716.676,18096.638,18828,19757.008,21030.364,22974.008,24917.968
Men,26.3,17265,17160.465,17252.756,17203,17309.042,17700,18082,18816,19742.398,21006.686,22969.16,24909.096
Men,26.4,17251,17150,17240,17190.712,17297,17687.744,18067,18803.392,19734.544,20996.008,22956.136,24898.856
Men,26.5,17232.175,17138,17227,17178,17285.51,17674,18051.485,18784.515,19718.69,20987.11,22942.68,24862.81
Men,26.6,17221.07,17123,17212,17167.028,17273,17655.136,18033.868,18770.566,19711.836,20971,22918.704,24832.812
Men,26.7,17213,17113,17199,17154.372,17259.978,17644,18013.383,18758.851,19704.982,20959.238,22890.952,24826.894
Men,26.8,17205,17102.74,17185.816,17140,17244,17633,18002,18746,19697,20943.432,22875.056,24821.528
Men,26.9,17195,17092.795,17171,17129,17233,17623,17993,18730,19686.274,20922.236,22847.112,24817.224
Men,27,17185,17082,17163,17120,17224.18,17617,17983,18714.77,19671,20915.88,22829.44,24803.04
Men,27.1,17174,17071,17154,17105,17209.914,17607,17969,18701.821,19663,20897.754,22811.808,24778.292
Men,27.2,17160,17057,17143,17096,17198.648,17593,17961,18683,19651.696,20893,22806.04,24768.328
Men,27.3,17145,17044,17135.876,17085,17188,17578,17954.077,18671.846,19628.574,20882.302,22797.36,24767.252
Men,27.4,17133,17035,17122,17073,17176.116,17563.852,17942,18659.974,19607.004,20871.152,22788.016,24761.232
Men,27.5,17126,17023.125,17109,17061,17167,17551,17927.975,18648.05,19601,20854.8,22784.6,24753.7
Men,27.6,17114,17013,17097,17051,17155.584,17536,17916.924,18633,19591.296,20841.248,22774.864,24750.56
Men,27.7,17104.915,17002,17081.724,17038,17144,17525,17903.873,18614.381,19578.442,20819.398,22764.408,24747.662
Men,27.8,17093.81,16991,17068.936,17028,17132,17519,17894,18603.178,19568,20794.344,22751.784,24740.668
Men,27.9,17082,16985,17056,17017,17112,17506,17884,18589.458,19559,20780.73,22745.56,24734.082
Men,28,17074,16973.4,17042,17006.24,17104,17492,17877,18574.84,19547.88,20753,22714.76,24729.24
Men,28.1,17058.495,16961,17030,16995,17095,17479,17862.338,18559.662,19524.078,20739.494,22712,24717.1
Men,28.2,17048,16954,17019,16982,17083.988,17468,17852,18538.382,19514.172,20720.484,22708.24,24690.2
Men,28.3,17035.285,16945,17006.996,16970.214,17073,17458.234,17842,18519.433,19499.318,20698.252,22699.424,24675.492
Men,28.4,17026,16936,16994.208,16958,17065,17450.832,17828,18509,19482.392,20673,22685.472,24674.416
Men,28.5,17014,16926,16981,16943,17052,17439.43,17818,18489.675,19468,20668.59,22643.48,24662.12
Men,28.6,17004,16915,16970,16927,17037,17426,17810.414,18474.586,19455.756,20658.728,22602.552,24642.752
Men,28.7,16995.865,16904.785,16960.844,16913,17024.658,17414.626,17800,18457.911,19447,20644.69,22588.376,24632.722
Men,28.8,16986,16893.84,16950.056,16898,17009.392,17404.224,17786,18445.688,19435,20629.912,22556.864,24625.728
Men,28.9,16974.655,16884,16937,16886.162,16995,17389.822,17773,18432.478,19415.388,20618.686,22548.256,24622.108
Men,29,16962,16873,16926,16877,16985.86,17379,17757,18417.58,19400.68,20602.46,22536.6,24618.5
Men,29.1,16951.445,16862,16916,16865.478,16973,17370,17748,18401.841,19382,20588.936,22507.544,24605.05
Men,29.2,16938.34,16845,16904.904,16849.136,16965,17357,17738.108,18387.892,19365.896,20571.024,22455.552,24592.464
Men,29.3,16929.235,16831.115,16893.116,16837.794,16949.062,17344,17730,18372.943,19353.778,20557.346,22448.112,24583.856
Men,29.4,16918.13,16819.17,16882,16828,16933.796,17329,17719,18356,19338.924,20536.224,22431.24,24577.312
Men,29.5,16907,16810,16868,16816,16921,17320.41,17709.955,18346.09,19327.07,20522.33,22390.44,24575.16
Men,29.6,16895.92,16802.28,16857,16805.768,16907.264,17306,17698.904,18333,19308.432,20512.104,22374.72,24569.784
Men,29.7,16884.815,16790,16842.964,16796,16898,17291,17687,18317.294,19300.724,20504.756,22326.408,24560.638
Men,29.8,16876.71,16780,16832,16784.084,16885,17275.408,17675.802,18307.198,19286.54,20488,22313.704,24547.928
Men,29.9,16866,16767.445,16822,16772.226,16871,17264.802,17663,18290.498,19276.654,20479.426,22289.872,24532.864
Men,30,16855.5,16753,16807.6,16757.4,16860,17253.4,17652.7,18276.6,19270,20472.4,22286.4,24523.4
Men,30.1,16844.395,16743,16795,16743,16849,17242,17639.947,18267.351,19259.892,20460,22263.176,24515.868
Men,30.2,16838,16733,16781,16730.716,16835.668,17230.788,17630.598,18251.814,19252.184,20457,22236.752,24507.86
Men,30.3,16828.185,16720,16768,16719.374,16823,17222.194,17616,18230.906,19243.238,20449,22204.976,24499.944
Men,30.4,16818.08,16709,16755.448,16705,16809,17207,17606.496,18223.504,19229.152,20440.072,22191.584,24497.792
Men,30.5,16802,16698,16745,16691,16798,17195,17598,18208,19214.06,20426.35,22178.24,24494.02
Men,30.6,16792,16684,16733,16683.348,16788,17186,17591,18196,19207,20397.532,22157.544,24482.184
Men,30.7,16778,16671,16723,16672,16774.338,17167.586,17576.343,18184,19194.822,20384.27,22114.536,24472.34
Men,30.8,16763.66,16660,16712,16662,16760,17158.184,17564.292,18172.416,19185.968,20364.96,22104.936,24466.96
Men,30.9,16750.555,16648.995,16701,16653.322,16745,17150,17553,18160,19168.114,20347.166,22094.76,24460.854
Men,31,16736,16636,16690,16637.98,16730.54,17133,17543,18152,19154.26,20328.88,22083.84,24453.86
Men,31.1,16724,16625,16680,16627,16720.274,17114,17531.278,18140.861,19137,20311.714,22083,24425.878
Men,31.2,16713.24,16614.16,16669.144,16616,16710,17103.576,17516,18122,19122.552,20303.488,22056.152,24383.376
Men,31.3,16701,16605,16655.712,16604,16699.742,17091.174,17501.037,18106.963,19115.49,20294,22039.16,24360.574
Men,31.4,16692.03,16596,16646,16595,16684,17081,17486.986,18084.042,19097.532,20288.144,22028.752,24344.972
Men,31.5,16679.85,16586.325,16634.78,16582,16674,17072,17471,18068,19069.99,20281.05,22003.72,24342.53
Men,31.6,16668,16578,16624,16572,16660,17059,17461.884,18057,19061.136,20271,21997.696,24341.92
Men,31.7,16660,16569,16613.204,16557.586,16647,17049.566,17449.666,18045,19052.128,20262.074,21983.704,24336.54
Men,31.8,16650,16557,16600,16543.244,16638,17040.164,17433.782,18032.218,19040.856,20246.396,21957.76,24331.664
Men,31.9,16638,16550,16590,16532,16620.146,17031,17425.731,18016.538,19023.574,20221.718,21946.728,24329.512
Men,32,16629,16540,16571.84,16517,16608,17018,17419,17998.64,19012,20212.68,21928.88,24324.96
Men,32.1,16620,16528,16561,16501.218,16597,17003,17404,17989.371,19002.866,20209.454,21924.232,24314.738
Men,32.2,16601,16517,16548,16489,16586.348,16992,17393,17976,18988,20191.912,21905.136,24293.896
Men,32.3,16591.085,16508,16538,16479,16575,16985,17383.527,17966.473,18969.316,20175.002,21899.176,24259.464
Men,32.4,16579,16494,16528,16471.192,16563.816,16970.752,17370.952,17959.524,18960.608,20165,21886.072,24239.384
Men,32.5,16562,16483,16519,16461,16551,16954.7,17357,17948.575,18949.45,20160.55,21878.4,24229.7
Men,32.6,16549.54,16470.93,16507,16451.508,16538.284,16946,17347.374,17939.626,18937.596,20152.324,21876,24210.316
Men,32.7,16536,16458.985,16493.324,16435.166,16525.018,16937,17333.323,17929.354,18923.742,20137.392,21868.968,24187.182
Men,32.8,16528,16447,16479.536,16427,16508,16925.144,17322.272,17916.456,18915,20124.872,21860.592,24179.824
Men,32.9,16519,16436,16469.748,16416,16496,16914.742,17315,17903,18908.034,20117.584,21856.28,24174.954
Men,33,16509.35,16425,16455.96,16407,16487,16903.34,17307,17897.66,18899.18,20104,21847.6,24162.58
Men,33.1,16493.735,16414.205,16446.172,16390,16477.954,16896,17295.119,17885.881,18877.326,20093.97,21843.384,24149.192
Men,33.2,16485,16402.26,16434.384,16376,16469,16883,17285.068,17878.932,18872,20076.744,21819.92,24129.824
Men,33.3,16475.035,16391,16424,16363,16460,16869,17277,17868.983,18862,20060.226,21793.736,24103.064
Men,33.4,16465,16377,16413.808,16350,16445.156,16858,17265,17856.034,18853.528,20027.224,21781.936,24057.872
Men,33.5,16455,16362,16402,16337,16429.89,16844.33,17256.915,17847.085,18844.91,20005,21770.52,24010.84
Men,33.6,16443,16350,16392,16326,16415.624,16835.928,17241.864,17839.136,18831.168,19995,21745.52,23961.344
Men,33.7,16435,16339,16378.444,16310,16403,16820.526,17228.813,17822.374,18823,19978.676,21739.84,23932.962
Men,33.8,16427,16331.59,16368.656,16298,16393.092,16808,17217.762,17814,18805,19971.612,21730.392,23920.588
Men,33.9,16416,16324,16355.868,16286,16385,16800,17207,17803.289,18783.494,19961.386,21707.48,23890.642
Men,34,16405,16313,16346.08,16274.72,16371,16789.64,17193,17791,18773,19951.32,21689.52,23853.52
Men,34.1,16395.195,16304,16337.292,16263,16359,16777.672,17183,17781.391,18761.358,19933.208,21684.096,23837.008
Men,34.2,16382,16295,16326,16252,16349,16763,17168.558,17771.442,18754.796,19914.54,21664.168,23824.096
Men,34.3,16370.985,16282.865,16318,16243.388,16337.762,16754.114,17154.507,17764.493,18731.156,19896.482,21644.832,23815.456
Men,34.4,16359.88,16270.92,16306.928,16229,16327,16743,17142,17757,18719.224,19881.024,21634.632,23807.712
Men,34.5,16349,16256,16297,16217,16314,16732,17131.81,17747.19,18705.37,19870.06,21633,23805.56
Men,34.6,16337,16245.03,16286,16207,16303.964,16721,17119.354,17739.646,18693.516,19858.412,21618.344,23802.668
Men,34.7,16324,16236,16275,16196,16289,16709.506,17109,17731,18679.662,19847.156,21606.256,23797.826
Men,34.8,16311.92,16226,16263,16187,16278.432,16701.104,17100,17718.748,18665,19837.408,21595.872,23789.848
Men,34.9,16302.355,16214,16251,16179,16266.166,16691.702,17091.201,17703.799,18651.908,19824.26,21588.088,23777.474
Men,35,16292.25,16206,16240,16171.3,16257,16677.3,17072.3,17694,18642.1,19813.7,21574.2,23769.9
Men,35.1,16282.145,16196,16230,16159,16246,16665,17062.099,17679.901,18633,19798.392,21563.632,23766.134
Men,35.2,16272,16186,16221,16149.616,16235,16651,17052.048,17666.952,18619,19790,21551.352,23756.728
Men,35.3,16258.935,16174.415,16208,16143,16224.102,16635.094,17039.997,17658.003,18593.538,19781.444,21532.496,23744.892
Men,35.4,16246.83,16166.47,16199,16134,16212.836,16624,17030.946,17644.108,18582.684,19773,21527.912,23709.552
Men,35.5,16236,16158,16190,16124.59,16205,16612,17016,17634,18572.66,19769.08,21523.48,23669.74
Men,35.6,16225,16150,16178.472,16118,16196,16598,17005,17626.156,18552.976,19759.44,21511.952,23646.296
Men,35.7,16214.515,16141,16170,16107,16184.038,16586.486,16992.586,17616.621,18536.366,19745.636,21496.968,23625.208
Men,35.8,16204,16130.69,16163,16102,16174,16575,16982.484,17607,18521.804,19738.184,21490.536,23618.752
Men,35.9,16195,16123,16155,16093.222,16161.506,16564.682,16969.691,17599.309,18502.828,19730.464,21485.328,23611.018
Men,36,16182,16115,16145.32,16083,16152,16552,16959,17591.36,18491.56,19724,21480.12,23599.72
Men,36.1,16172,16105,16134.532,16073,16140.974,16540.878,16945,17577,18479.706,19717.414,21474.912,23589.294
Men,36.2,16161,16096,16127,16063.196,16131,16528,16937,17562.924,18469.408,19713.188,21464.408,23580.148
Men,36.3,16152,16088,16118.956,16054,16121,16518,16927,17555,18459.998,19704.848,21455.496,23571.002
Men,36.4,16143,16078.02,16108,16044,16111,16509,16916,17540,18451.144,19693.888,21442.152,23561.856
Men,36.5,16135.675,16071,16099,16034,16101.91,16492,16905.385,17532,18437.29,19678.04,21421.16,23555.3
Men,36.6,16125.57,16062,16090,16024.828,16094,16482,16894,17521.666,18426,19662.704,21404.616,23549.92
Men,36.7,16118,16055.185,16079.804,16017,16085.378,16470,16884,17509.717,18421,19652.058,21394.44,23528.484
Men,36.8,16109,16046.48,16072,16008.144,16075,16451,16874,17499.072,18409.728,19642.832,21388.304,23503.736
Men,36.9,16101,16036,16065,15999,16065,16443.662,16862,17486.638,18391,19616,21381.496,23452.366
Men,37,16091,16028,16053,15988,16057,16431.26,16854,17476.74,18376.04,19606.14,21356.44,23405.16
Men,37.1,16083,16021,16044,15977,16045.628,16424,16843,17465.921,18367,19599.77,21346.328,23397.628
Men,37.2,16075,16013.46,16033.864,15966,16034,16414,16834,17448,18358.936,19577.424,21333.416,23385.744
Men,37.3,16063.835,16004,16025,15957,16022,16402.054,16821,17442,18347.458,19554.106,21325.416,23360.996
Men,37.4,16057.73,15995,16015,15949,16013,16385.652,16805.926,17432,18333.812,19547.856,21321.736,23335.612
Men,37.5,16048.625,15987,16005,15939.75,16004,16377,16795,17421.125,18317.5,19527,21321,23309.25
Men,37.6,16035.52,15978,15997.712,15928.408,15992,16367.696,16783,17410.176,18296.896,19516.024,21314.584,23286.344
Men,37.7,16028,15967.735,15987,15920.066,15985,16356.446,16771.773,17405,18283.084,19504.798,21310.584,23266.438
Men,37.8,16019,15957,15977,15908,15972,16345,16758,17395.278,18271,19489.144,21294.424,23250.9
Men,37.9,16010,15948,15965,15896.382,15961,16335.642,16748.342,17385.329,18259,19480,21273.224,23237.45
Men,38,15999.1,15939,15951.56,15886.04,15950,16322.24,16735.62,17382,18242.48,19469.36,21267.24,23233.24
Men,38.1,15988.995,15928,15942,15877,15940.654,16310,16720.569,17371,18229.626,19450.364,21245.168,23231.088
Men,38.2,15976.89,15919,15928.984,15867,15929.388,16301.436,16711,17360.482,18220.316,19435.668,21241.632,23200.556
Men,38.3,15967,15910,15919,15857,15922,16290,16699,17349.533,18203.836,19428.884,21227.784,23170.704
Men,38.4,15957,15901.12,15910,15846.672,15911,16279,16688,17338.584,18192,19415.216,21212.896,23157.792
Men,38.5,15950,15894,15899,15836,15900,16261.46,16680,17330.635,18180.21,19408.99,21202.64,23141.76
Men,38.6,15942.47,15884.23,15889,15826.988,15888,16250.828,16671.314,17318.686,18169,19399.82,21183.808,23115.936
Men,38.7,15934.365,15875,15879,15815.646,15877.058,16238,16660.263,17310,18157.502,19390.152,21168.688,23097.528
Men,38.8,15923,15867,15865,15804,15867.792,16223,16651,17295.788,18141.944,19377.248,21161.024,23091.072
Men,38.9,15913,15856.395,15858,15795,15859,16212,16638.161,17286.839,18127,19364.172,21154.784,23087.154
Men,39,15906,15846,15847,15785,15847.26,16204,16629,17273.89,18112.88,19331.86,21149.44,23085.54
Men,39.1,15897,15836,15837,15772,15832.994,16195,16615,17264.941,18104.086,19317.268,21132.896,23079.63
Men,39.2,15889.84,15827,15827,15761.936,15821,16184.416,16604.008,17255,18085.232,19303.816,21107.928,23071.56
Men,39.3,15881.47,15817,15817,15752,15810,16177,16591,17243.215,18073.756,19295.91,21098.504,23041.79
Men,39.4,15871,15809,15809,15741.252,15800.196,16166.612,16580,17228,18059.524,19275.648,21095.032,23006.82
Men,39.5,15860.525,15800.725,15800,15731,15791,16154.21,16570,17220,18050.34,19265,21072.84,22974.91
Men,39.6,15847.42,15789,15788,15720,15779,16147,16565.412,17210.392,18039.816,19256.504,21066.632,22944.608
Men,39.7,15838,15780.835,15778.164,15706.226,15766,16134.812,16553,17195.494,18025.962,19250.278,21062.424,22929.006
Men,39.8,15830,15771,15765,15693,15756.132,16126.004,16547,17188.298,18019.108,19243.104,21045.152,22915.636
Men,39.9,15820,15762,15755,15686,15742.866,16112,16531,17180.349,18010,19228.304,21039.336,22909.718
Men,40,15812,15754,15745,15674,15731,16102.4,16519.6,17171,18003,19206.2,21025.2,22905.6
Men,40.1,15801,15744.055,15736,15665,15719.334,16086.798,16506,17160.451,17997.092,19187.748,21017.504,22904.524
Men,40.2,15791.79,15734,15729,15656,15705,16077,16497.498,17149.004,17986.692,19174.444,20997.536,22898.204
Men,40.3,15778,15726.165,15720,15646,15696,16066.994,16486.447,17134,17976.514,19155.532,20991.784,22886.906
Men,40.4,15769,15717,15711,15635.832,15687,16057,16479,17124.604,17965.984,19126.696,20981.968,22876.312
